id,order_no,order_date,customer_id,product_id,quantity,unit_price,revenue,profit
444,536943,2025-08-25,3543,2740,2,4.25,8.5,2.55
445,536943,2025-08-25,3543,921,3,1.45,4.35,1.3
446,536943,2025-08-25,3543,1458,1,1.65,1.65,0.49
447,536944,2025-08-25,157,1129,100,1.45,145.0,55.1
448,536945,2025-08-25,1127,1642,1,4.95,4.95,2.08
449,536945,2025-08-25,1127,2313,1,1.95,1.95,0.74
450,536945,2025-08-25,1127,615,6,0.85,5.1,2.3
451,536945,2025-08-25,1127,1174,1,1.25,1.25,0.56
452,536945,2025-08-25,1127,823,12,0.42,5.04,2.02
453,536945,2025-08-25,1127,2607,1,1.25,1.25,0.38
454,536946,2025-08-25,460,1459,20,1.65,33.0,9.9
455,536946,2025-08-25,460,2819,12,1.25,15.0,6.0
456,536946,2025-08-25,460,716,2,10.95,21.9,6.57
457,536947,2025-08-25,460,1461,48,0.85,40.8,12.24
458,536947,2025-08-25,460,2594,24,0.85,20.4,8.16
459,536947,2025-08-25,460,229,12,0.85,10.2,4.08
460,536947,2025-08-25,460,717,6,2.95,17.7,6.73
461,536956,2025-08-25,1204,322,6,2.95,17.7,7.96
462,536956,2025-08-25,1204,99,6,2.95,17.7,8.85
463,536956,2025-08-25,1204,254,12,2.95,35.4,17.7
464,536956,2025-08-25,1204,845,2,9.95,19.9,5.97
465,536957,2025-08-25,3497,1470,18,3.75,67.5,20.25
466,536957,2025-08-25,3497,2532,18,2.95,53.1,20.18
467,536960,2025-08-25,2665,743,12,1.25,15.0,5.25
468,536971,2025-08-25,321,2301,8,1.45,11.6,3.48
469,536971,2025-08-25,321,1659,12,1.45,17.4,5.22
470,536972,2025-08-25,2952,1209,1,4.95,4.95,1.98
471,536973,2025-08-25,3485,2508,6,1.45,8.7,2.17
472,536973,2025-08-25,3485,331,6,1.25,7.5,3.38
473,536973,2025-08-25,3485,383,4,5.95,23.8,8.33
474,536973,2025-08-25,3485,2864,24,1.65,39.6,17.82
475,536973,2025-08-25,3485,757,2,6.75,13.5,4.05
476,536973,2025-08-25,3485,2862,24,1.25,30.0,13.5
477,536974,2025-08-25,252,764,12,1.25,15.0,5.25
478,536975,2025-08-25,1654,952,4,9.95,39.8,16.72
479,536975,2025-08-25,1654,1469,6,2.1,12.6,4.79
480,536975,2025-08-25,1654,1468,6,2.1,12.6,3.15
481,536975,2025-08-25,1654,1558,2,16.95,33.9,10.17
482,536975,2025-08-25,1654,896,8,3.75,30.0,11.4
483,536975,2025-08-25,1654,1609,6,2.95,17.7,7.08
484,536975,2025-08-25,1654,1531,24,0.42,10.08,4.03
485,536975,2025-08-25,1654,1643,24,1.25,30.0,12.0
486,536975,2025-08-25,1654,1645,2,16.95,33.9,10.17
487,536975,2025-08-25,1654,1556,4,6.35,25.4,10.16
488,536975,2025-08-25,1654,1555,4,8.5,34.0,13.6
489,536980,2025-08-25,3502,1059,24,1.95,46.8,17.78
490,536981,2025-08-25,1535,326,1,1.69,1.69,0.76
491,536981,2025-08-25,1535,216,1,3.75,3.75,1.88
492,536981,2025-08-25,1535,215,1,3.75,3.75,1.88
493,536983,2025-08-25,274,3072,1,18.0,18.0,7.2
494,536984,2025-08-25,3514,2528,1,4.25,4.25,1.62
495,536984,2025-08-25,3514,2489,24,4.25,102.0,42.84
496,536984,2025-08-25,3514,612,6,1.25,7.5,2.62
497,536984,2025-08-25,3514,1550,1,14.95,14.95,4.48
498,536984,2025-08-25,3514,2522,1,2.95,2.95,1.48
499,536986,2025-08-25,2447,1226,36,0.65,23.4,9.36
500,536987,2025-08-25,3113,3043,1,8.95,8.95,4.47
501,536987,2025-08-25,3113,1499,2,7.65,15.3,4.59
502,536987,2025-08-25,3113,3014,1,8.5,8.5,4.25
503,536987,2025-08-25,3113,160,2,1.65,3.3,1.32
504,536987,2025-08-25,3113,1057,1,2.55,2.55,0.97
505,536988,2025-08-25,3139,2448,1,4.25,4.25,1.49
506,536988,2025-08-25,3139,1239,3,4.95,14.85,5.94
507,536989,2025-08-25,3139,809,1,2.95,2.95,1.18
508,536989,2025-08-25,3139,2449,2,4.25,8.5,2.97
509,536990,2025-08-25,329,96,12,1.25,15.0,6.0
510,536993,2025-08-25,1318,420,1,1.65,1.65,0.49
511,536993,2025-08-25,1318,1111,1,2.95,2.95,1.03
512,536994,2025-08-25,1645,2714,9,5.95,53.55,16.06
513,537022,2025-08-25,287,1507,12,1.25,15.0,6.3
514,537022,2025-08-25,287,2436,9,1.45,13.05,5.48
515,537022,2025-08-25,287,2807,6,4.25,25.5,8.92
516,537023,2025-08-25,2817,1504,1,5.95,5.95,2.68
517,537023,2025-08-25,2817,1392,1,1.25,1.25,0.38
518,537023,2025-08-25,2817,2902,32,0.42,13.44,5.64
519,537023,2025-08-25,2817,1382,1,7.95,7.95,3.58
520,537023,2025-08-25,2817,1207,1,4.95,4.95,1.48
521,537023,2025-08-25,2817,2331,1,1.45,1.45,0.44
522,537026,2025-08-25,37,795,48,0.55,26.4,7.92
523,537031,2025-08-25,2651,1520,12,1.25,15.0,5.25
524,537034,2025-08-25,502,302,12,1.25,15.0,6.3
525,537034,2025-08-25,502,364,10,1.25,12.5,3.75
526,537034,2025-08-25,502,1574,96,1.85,177.6,44.4
527,537034,2025-08-25,502,650,12,0.85,10.2,4.59
528,537034,2025-08-25,502,970,12,1.65,19.8,5.94
529,537034,2025-08-25,502,550,6,2.55,15.3,5.81
530,537034,2025-08-25,502,913,12,0.85,10.2,3.88
531,537036,2025-08-25,2064,1351,1,8.5,8.5,3.23
532,537036,2025-08-25,2064,900,1,2.95,2.95,1.33
533,537041,2025-08-27,2380,2825,2,3.75,7.5,2.25
534,537041,2025-08-27,2380,2265,1,2.1,2.1,0.8
535,537041,2025-08-27,2380,1376,4,1.65,6.6,1.98
536,537041,2025-08-27,2380,965,1,8.5,8.5,3.82
537,537041,2025-08-27,2380,2244,1,4.95,4.95,1.48
538,537042,2025-08-27,966,1069,1,1.25,1.25,0.38
539,537042,2025-08-27,966,558,1,2.25,2.25,1.12
540,537042,2025-08-27,966,337,3,1.65,4.95,1.48
541,537042,2025-08-27,966,774,1,1.95,1.95,0.68
542,537042,2025-08-27,966,534,1,7.95,7.95,3.58
543,537042,2025-08-27,966,720,1,4.95,4.95,1.73
544,537042,2025-08-27,966,239,2,1.45,2.9,1.3
545,537045,2025-08-27,1730,332,2,2.1,4.2,1.89
546,537045,2025-08-27,1730,1050,1,1.65,1.65,0.74
547,537045,2025-08-27,1730,1051,1,1.25,1.25,0.56
548,537045,2025-08-27,1730,1196,1,2.55,2.55,0.84
549,537045,2025-08-27,1730,1197,1,2.55,2.55,0.84
550,537046,2025-08-27,3681,943,16,7.65,122.4,55.08
551,537047,2025-08-27,495,1416,2,2.1,4.2,1.26
552,537047,2025-08-27,495,139,2,2.1,4.2,2.1
553,537047,2025-08-27,495,1206,5,2.95,14.75,6.64
554,537047,2025-08-27,495,1574,5,2.1,10.5,2.62
555,537047,2025-08-27,495,1306,5,0.85,4.25,1.27
556,537047,2025-08-27,495,1328,5,0.85,4.25,1.27
557,537047,2025-08-27,495,1456,2,1.65,3.3,0.99
558,537047,2025-08-27,495,1309,5,0.85,4.25,1.27
559,537049,2025-08-27,2517,1574,12,2.1,25.2,6.3
560,537049,2025-08-27,2517,577,2,9.95,19.9,7.96
561,537050,2025-08-27,1585,2612,1,3.75,3.75,1.12
562,537050,2025-08-27,1585,1288,5,1.25,6.25,1.88
563,537050,2025-08-27,1585,1139,12,1.25,15.0,6.75
564,537050,2025-08-27,1585,1469,10,2.1,21.0,7.98
565,537050,2025-08-27,1585,493,2,2.95,5.9,2.06
566,537051,2025-08-27,2170,1446,1,3.75,3.75,1.69
567,537051,2025-08-27,2170,1451,1,3.75,3.75,1.69
568,537051,2025-08-27,2170,946,2,2.95,5.9,2.95
569,537051,2025-08-27,2170,1416,2,2.1,4.2,1.26
570,537052,2025-08-27,2899,2742,72,1.06,76.32,32.05
571,537053,2025-08-27,2465,1625,2,5.95,11.9,3.93
572,537053,2025-08-27,2465,1626,2,5.95,11.9,3.93
573,537054,2025-08-27,2957,1460,1,1.65,1.65,0.49
574,537054,2025-08-27,2957,1453,1,1.25,1.25,0.5
575,537055,2025-08-27,2882,743,4,1.25,5.0,1.75
576,537055,2025-08-27,2882,1048,24,1.25,30.0,13.5
577,537057,2025-08-27,1937,1214,3,1.25,3.75,1.24
578,537057,2025-08-27,1937,109,2,3.25,6.5,3.25
579,537057,2025-08-27,1937,714,18,1.69,30.42,9.13
580,537057,2025-08-27,1937,1171,1,1.95,1.95,0.64
581,537057,2025-08-27,1937,2774,6,3.75,22.5,8.55
582,537057,2025-08-27,1937,490,2,1.25,2.5,0.75
583,537057,2025-08-27,1937,2345,1,1.25,1.25,0.44
584,537058,2025-08-27,616,1642,3,4.95,14.85,6.24
585,537058,2025-08-27,616,2508,12,1.45,17.4,4.35
586,537059,2025-08-27,1593,250,1,0.95,0.95,0.28
587,537059,2025-08-27,1593,1479,1,1.25,1.25,0.5
588,537059,2025-08-27,1593,1546,3,2.1,6.3,1.58
589,537059,2025-08-27,1593,1190,2,3.35,6.7,3.35
590,537059,2025-08-27,1593,1475,1,0.85,0.85,0.34
591,537065,2025-08-27,165,486,12,1.25,15.0,5.25
592,537065,2025-08-27,165,797,24,0.29,6.96,2.09
593,537065,2025-08-27,165,1345,4,3.75,15.0,4.5
594,537065,2025-08-27,165,1002,12,1.65,19.8,8.91
595,537065,2025-08-27,165,546,6,2.55,15.3,4.59
596,537067,2025-08-27,1593,789,1,7.95,7.95,3.58
597,537067,2025-08-27,1593,181,2,2.55,5.1,1.53
598,537077,2025-08-27,3034,426,3,1.25,3.75,1.12
599,537077,2025-08-27,3034,1510,2,6.75,13.5,5.13
600,537077,2025-08-27,3034,1362,3,8.5,25.5,7.65
601,537081,2025-08-27,1925,215,16,3.75,60.0,30.0
602,537111,2025-08-27,1592,2845,10,1.95,19.5,9.75
603,537126,2025-08-27,3687,372,1,1.69,1.69,0.64
604,537126,2025-08-27,3687,1474,3,0.85,2.55,1.02
605,537126,2025-08-27,3687,211,1,1.25,1.25,0.52
606,537126,2025-08-27,3687,1179,1,0.42,0.42,0.13
607,537126,2025-08-27,3687,369,1,0.85,0.85,0.32
608,537126,2025-08-27,3687,291,2,6.75,13.5,3.38
609,537126,2025-08-27,3687,805,5,0.85,4.25,1.62
610,537126,2025-08-27,3687,354,2,0.55,1.1,0.33
611,537128,2025-08-27,359,1655,2,2.1,4.2,1.89
612,537128,2025-08-27,359,2489,4,4.95,19.8,8.32
613,537128,2025-08-27,359,1297,1,3.75,3.75,1.69
614,537129,2025-08-27,761,217,4,3.75,15.0,7.5
615,537130,2025-08-27,3490,329,1,1.95,1.95,0.88
616,537130,2025-08-27,3490,1543,1,9.95,9.95,4.48
617,537130,2025-08-27,3490,1356,1,1.95,1.95,0.74
618,537130,2025-08-27,3490,514,2,3.75,7.5,2.85
619,537131,2025-08-27,2174,1524,6,2.95,17.7,7.43
620,537131,2025-08-27,2174,2809,3,2.1,6.3,2.65
621,537131,2025-08-27,2174,935,1,2.95,2.95,1.33
622,537131,2025-08-27,2174,946,2,2.95,5.9,2.95
623,537131,2025-08-27,2174,406,48,1.25,60.0,18.0
624,537131,2025-08-27,2174,1313,6,1.25,7.5,3.0
625,537133,2025-08-27,3709,315,2,2.1,4.2,2.1
626,537133,2025-08-27,3709,250,3,0.95,2.85,0.86
627,537133,2025-08-27,3709,1286,2,1.49,2.98,0.89
628,537133,2025-08-27,3709,505,1,3.75,3.75,1.24
629,537133,2025-08-27,3709,2526,1,3.75,3.75,1.69
630,537133,2025-08-27,3709,1029,1,2.95,2.95,0.88
631,537134,2025-08-27,2990,1298,10,3.75,37.5,16.88
632,537135,2025-08-27,3032,1359,3,2.1,6.3,1.58
633,537135,2025-08-27,3032,1313,11,1.25,13.75,5.5
634,537135,2025-08-27,3032,250,2,0.95,1.9,0.57
635,537135,2025-08-27,3032,1313,2,1.25,2.5,1.0
636,537135,2025-08-27,3032,688,6,0.42,2.52,1.13
637,537135,2025-08-27,3032,775,5,1.95,9.75,3.41
638,537135,2025-08-27,3032,355,1,0.55,0.55,0.16
639,537135,2025-08-27,3032,1129,2,1.65,3.3,1.25
640,537135,2025-08-27,3032,201,8,1.25,10.0,4.2
641,537135,2025-08-27,3032,1546,2,2.1,4.2,1.05
642,537135,2025-08-27,3032,1326,3,0.85,2.55,0.76
643,537135,2025-08-27,3032,2397,12,0.85,10.2,3.06
644,537135,2025-08-27,3032,517,2,4.95,9.9,3.76
645,537135,2025-08-27,3032,130,2,1.65,3.3,1.25
646,537135,2025-08-27,3032,1452,3,1.25,3.75,1.5
647,537135,2025-08-27,3032,323,1,1.69,1.69,0.76
648,537136,2025-08-27,302,10,12,0.75,9.0,2.7
649,537136,2025-08-27,302,250,2,0.95,1.9,0.57
650,537136,2025-08-27,302,2415,1,0.42,0.42,0.13
651,537136,2025-08-27,302,2479,1,0.42,0.42,0.13
652,537137,2025-08-27,2569,2867,5,1.65,8.25,3.71
653,537137,2025-08-27,2569,2431,2,2.1,4.2,1.76
654,537137,2025-08-27,2569,1228,6,1.25,7.5,2.25
655,537137,2025-08-27,2569,2757,9,0.85,7.65,2.52
656,537137,2025-08-27,2569,477,3,1.25,3.75,1.12
657,537137,2025-08-27,2569,128,4,0.85,3.4,1.7
658,537137,2025-08-27,2569,368,2,1.25,2.5,0.88
659,537137,2025-08-27,2569,2694,5,1.25,6.25,2.81
660,537137,2025-08-27,2569,2864,1,1.65,1.65,0.74
661,537137,2025-08-27,2569,2760,6,1.25,7.5,2.62
662,537138,2025-08-27,3118,2527,3,3.75,11.25,4.28
663,537138,2025-08-27,3118,1457,3,1.65,4.95,1.48
664,537138,2025-08-27,3118,931,10,0.42,4.2,1.89
665,537140,2025-08-27,302,765,1,0.42,0.42,0.13
666,537140,2025-08-27,302,220,4,0.65,2.6,1.04
667,537140,2025-08-27,302,2400,1,1.95,1.95,0.58
668,537141,2025-08-27,2080,1353,1,8.5,8.5,3.23
669,537141,2025-08-27,2080,1358,5,2.1,10.5,2.62
670,537141,2025-08-27,2080,1609,1,2.95,2.95,1.18
671,537142,2025-08-27,302,608,1,1.25,1.25,0.44
672,537142,2025-08-27,302,2694,1,1.25,1.25,0.56
673,537142,2025-08-27,302,1205,1,1.65,1.65,0.74
674,537144,2025-08-27,2285,2372,1,2.1,2.1,0.8
675,537144,2025-08-27,2285,739,1,0.65,0.65,0.2
676,537144,2025-08-27,2285,1652,1,1.25,1.25,0.38
677,537144,2025-08-27,2285,22,1,3.75,3.75,1.88
678,537144,2025-08-27,2285,962,1,2.1,2.1,0.8
679,537144,2025-08-27,2285,2843,1,1.95,1.95,0.98
680,537144,2025-08-27,2285,2617,1,1.25,1.25,0.48
681,537144,2025-08-27,2285,752,1,0.65,0.65,0.29
682,537144,2025-08-27,2285,1079,1,2.95,2.95,1.03
683,537144,2025-08-27,2285,1480,3,1.65,4.95,1.98
684,537144,2025-08-27,2285,1574,3,2.1,6.3,1.58
685,537153,2025-08-27,2812,1106,4,4.25,17.0,5.1
686,537153,2025-08-27,2812,241,24,0.85,20.4,9.18
687,537153,2025-08-27,2812,244,10,1.25,12.5,3.75
688,537153,2025-08-27,2812,1049,12,1.65,19.8,8.91
689,537153,2025-08-27,2812,1617,12,0.65,7.8,2.57
690,537153,2025-08-27,2812,2694,12,1.25,15.0,6.75
691,537153,2025-08-27,2812,1111,16,2.95,47.2,16.52
692,537154,2025-08-27,2235,1121,2,4.25,8.5,3.4
693,537154,2025-08-27,2235,1575,5,2.1,10.5,2.62
694,537154,2025-08-27,2235,1685,5,1.25,6.25,2.38
695,537154,2025-08-27,2235,1350,4,8.5,34.0,12.92
696,537154,2025-08-27,2235,1119,2,4.25,8.5,3.4
697,537154,2025-08-27,2235,206,4,2.95,11.8,4.48
698,537154,2025-08-27,2235,2502,6,2.55,15.3,6.89
699,537154,2025-08-27,2235,924,1,1.45,1.45,0.65
700,537155,2025-08-27,302,753,1,0.65,0.65,0.29
701,537155,2025-08-27,302,228,6,0.85,5.1,2.04
702,537155,2025-08-27,302,1574,1,2.1,2.1,0.52
703,537156,2025-08-27,3524,182,3,2.1,6.3,1.89
704,537156,2025-08-27,3524,2884,2,2.55,5.1,2.3
705,537156,2025-08-27,3524,2511,3,0.55,1.65,0.41
706,537158,2025-08-27,2615,1355,4,1.95,7.8,2.96
707,537160,2025-08-27,1175,1359,7,2.1,14.7,3.68
708,537160,2025-08-27,1175,727,12,1.25,15.0,5.7
709,537160,2025-08-27,1175,1281,4,1.65,6.6,1.98
710,537160,2025-08-27,1175,1332,1,14.95,14.95,4.93
711,537160,2025-08-27,1175,694,6,1.25,7.5,2.25
712,537160,2025-08-27,1175,1051,8,1.25,10.0,4.5
713,537163,2025-08-27,3529,556,12,2.25,27.0,13.5
714,537163,2025-08-27,3529,1516,8,3.75,30.0,11.4
715,537176,2025-08-27,2627,1116,3,1.95,5.85,2.92
716,537176,2025-08-27,2627,1609,1,2.95,2.95,1.18
717,537192,2025-08-27,2622,1359,2,2.1,4.2,1.05
718,537192,2025-08-27,2622,1570,2,1.65,3.3,0.99
719,537193,2025-08-27,1718,2566,1,3.25,3.25,1.24
720,537193,2025-08-27,1718,1306,11,0.85,9.35,2.8
721,537193,2025-08-27,1718,1302,24,0.85,20.4,9.18
722,537193,2025-08-27,1718,1591,1,4.25,4.25,1.62
723,537193,2025-08-27,1718,1206,12,2.95,35.4,15.93
724,537195,2025-08-27,1911,2299,1,2.95,2.95,1.12
725,537195,2025-08-27,1911,2301,32,1.25,40.0,12.0
726,537195,2025-08-27,1911,2804,1,4.25,4.25,1.49
727,537196,2025-08-27,1981,2713,4,1.69,6.76,3.04
728,537196,2025-08-27,1981,1035,1,4.95,4.95,1.98
729,537196,2025-08-27,1981,417,12,0.65,7.8,3.28
730,537196,2025-08-27,1981,1365,1,2.55,2.55,1.27
731,537196,2025-08-27,1981,1609,1,2.95,2.95,1.18
732,537196,2025-08-27,1981,1513,1,2.95,2.95,1.48
733,537196,2025-08-27,1981,1302,2,0.85,1.7,0.76
734,537196,2025-08-27,1981,2585,2,3.75,7.5,2.25
735,537196,2025-08-27,1981,2743,3,1.25,3.75,1.42
736,537196,2025-08-27,1981,428,1,1.25,1.25,0.41
737,537197,2025-08-27,227,1553,2,6.75,13.5,5.4
738,537199,2025-08-27,2293,1182,1,7.95,7.95,2.62
739,537199,2025-08-27,2293,299,1,1.25,1.25,0.52
740,537199,2025-08-27,2293,933,1,0.85,0.85,0.38
741,537200,2025-08-27,2279,2350,2,3.75,7.5,2.25
742,537200,2025-08-27,2279,960,3,3.95,11.85,4.74
743,537201,2025-08-27,96,1299,24,0.85,20.4,6.12
744,537201,2025-08-27,96,1660,24,0.85,20.4,7.14
745,537201,2025-08-27,96,1322,12,0.85,10.2,4.59
746,537201,2025-08-27,96,1320,12,0.85,10.2,3.06
747,537201,2025-08-27,96,1659,12,1.45,17.4,5.22
748,537201,2025-08-27,96,1362,4,8.5,34.0,10.2
749,537201,2025-08-27,96,1074,12,0.85,10.2,4.59
750,537201,2025-08-27,96,1003,12,1.95,23.4,7.72
751,537201,2025-08-27,96,1078,24,2.95,70.8,24.78
752,537201,2025-08-27,96,1284,12,1.65,19.8,5.94
753,537202,2025-08-27,1394,924,1,1.45,1.45,0.65
754,537202,2025-08-27,1394,926,2,2.1,4.2,1.39
755,537202,2025-08-27,1394,924,2,1.45,2.9,1.3
756,537202,2025-08-27,1394,1472,2,3.75,7.5,2.25
757,537202,2025-08-27,1394,2717,3,2.1,6.3,2.08
758,537202,2025-08-27,1394,1471,1,3.75,3.75,1.12
759,537202,2025-08-27,1394,2389,2,7.95,15.9,7.16
760,537202,2025-08-27,1394,112,1,7.95,7.95,3.58
761,537204,2025-08-27,2072,702,6,0.85,5.1,1.53
762,537204,2025-08-27,2072,931,12,0.42,5.04,2.27
763,537204,2025-08-27,2072,932,10,0.42,4.2,1.89
764,537204,2025-08-27,2072,688,10,0.42,4.2,1.89
765,537205,2025-08-27,474,1206,6,2.95,17.7,7.96
766,537207,2025-08-27,3238,684,5,1.25,6.25,1.88
767,537208,2025-08-27,2291,2600,1,2.95,2.95,0.88
768,537208,2025-08-27,2291,1446,1,3.75,3.75,1.69
769,537208,2025-08-27,2291,566,2,1.25,2.5,0.88
770,537208,2025-08-27,2291,1623,6,0.85,5.1,2.3
771,537208,2025-08-27,2291,465,1,0.42,0.42,0.13
772,537208,2025-08-27,2291,563,1,2.55,2.55,0.76
773,537208,2025-08-27,2291,286,1,1.25,1.25,0.31
774,537209,2025-08-27,1459,1305,3,0.85,2.55,1.15
775,537209,2025-08-27,1459,71,1,1.25,1.25,0.38
776,537209,2025-08-27,1459,94,1,1.25,1.25,0.5
777,537209,2025-08-27,1459,299,1,1.25,1.25,0.52
778,537209,2025-08-27,1459,2943,1,0.85,0.85,0.36
779,537209,2025-08-27,1459,554,1,2.95,2.95,1.33
780,537209,2025-08-27,1459,2853,2,1.65,3.3,0.99
781,537209,2025-08-27,1459,295,1,6.75,6.75,3.04
782,537210,2025-08-27,2328,309,8,1.69,13.52,4.06
783,537210,2025-08-27,2328,2942,27,0.85,22.95,9.64
784,537210,2025-08-27,2328,2713,8,1.69,13.52,6.08
785,537211,2025-08-27,2450,1389,6,2.95,17.7,6.73
786,537212,2025-08-27,282,1096,12,0.85,10.2,3.88
787,537212,2025-08-27,282,515,6,2.95,17.7,6.73
788,537214,2025-08-27,2633,298,288,1.06,305.28,128.22
789,537216,2025-08-27,2034,276,24,0.85,20.4,6.12
790,537216,2025-08-27,2034,2504,10,6.45,64.5,19.35
791,537216,2025-08-27,2034,655,24,2.95,70.8,29.74
792,537218,2025-08-27,313,352,24,1.45,34.8,10.44
793,537219,2025-08-27,1125,1531,24,0.42,10.08,4.03
794,537219,2025-08-27,1125,1667,12,1.45,17.4,7.31
795,537219,2025-08-27,1125,2805,1,4.25,4.25,1.49
796,537219,2025-08-27,1125,138,1,7.95,7.95,2.38
797,537222,2025-08-27,1322,9,1,0.14,0.14,0.04
798,537222,2025-08-27,1322,131,10,1.65,16.5,6.27
799,537222,2025-08-27,1322,1121,1,4.25,4.25,1.7
800,537223,2025-08-27,811,897,4,3.95,15.8,6.0
801,537224,2025-08-27,560,568,4,2.95,11.8,4.96
802,537224,2025-08-27,560,2856,12,2.95,35.4,14.87
803,537224,2025-08-27,560,760,3,1.65,4.95,1.63
804,537224,2025-08-27,560,1412,1,7.95,7.95,3.58
805,537224,2025-08-27,560,1231,2,4.25,8.5,3.4
806,537224,2025-08-27,560,1330,12,0.85,10.2,3.06
807,537224,2025-08-27,560,2405,2,1.65,3.3,1.48
808,537224,2025-08-27,560,1573,1,2.95,2.95,1.12
809,537224,2025-08-27,560,692,4,0.42,1.68,0.76
810,537224,2025-08-27,560,2489,2,4.95,9.9,4.16
811,537224,2025-08-27,560,2487,1,0.85,0.85,0.26
812,537224,2025-08-27,560,934,24,0.85,20.4,9.18
813,537224,2025-08-27,560,1396,3,1.25,3.75,0.94
814,537224,2025-08-27,560,1609,1,2.95,2.95,1.18
815,537224,2025-08-27,560,1525,6,2.95,17.7,7.43
816,537225,2025-08-27,302,490,2,1.25,2.5,0.75
817,537225,2025-08-27,302,2783,5,0.85,4.25,1.27
818,537225,2025-08-27,302,1626,1,5.95,5.95,1.96
819,537227,2025-08-28,3418,1576,48,2.1,100.8,25.2
820,537228,2025-08-28,3418,922,12,2.1,25.2,7.56
821,537233,2025-08-28,3258,717,12,2.95,35.4,13.45
822,537236,2025-08-28,2910,951,2,6.75,13.5,5.67
823,537236,2025-08-28,2910,1204,2,6.75,13.5,5.67
824,537236,2025-08-28,2910,538,24,2.1,50.4,19.15
825,537236,2025-08-28,2910,2815,4,7.95,31.8,13.36
826,537239,2025-08-28,3745,1485,8,2.95,23.6,10.62
827,537239,2025-08-28,3745,668,3,5.95,17.85,8.03
828,537241,2025-08-28,1258,764,12,1.25,15.0,5.25
829,537241,2025-08-28,1258,1546,12,2.1,25.2,6.3
830,537241,2025-08-28,1258,1369,12,1.45,17.4,5.22
831,537242,2025-08-28,1552,1206,6,2.95,17.7,7.96
832,537242,2025-08-28,1552,483,4,4.25,17.0,5.95
833,537242,2025-08-28,1552,1389,6,2.95,17.7,6.73
834,537250,2025-08-28,271,516,4,3.45,13.8,5.24
835,537254,2025-08-28,2296,1345,3,3.75,11.25,3.38
836,537254,2025-08-28,2296,716,1,10.95,10.95,3.28
837,537254,2025-08-28,2296,1306,1,0.85,0.85,0.26
838,537254,2025-08-28,2296,924,2,1.45,2.9,1.3
839,537254,2025-08-28,2296,895,2,4.95,9.9,3.76
840,537254,2025-08-28,2296,514,2,3.75,7.5,2.85
841,537254,2025-08-28,2296,1296,2,3.75,7.5,3.38
842,537254,2025-08-28,2296,1305,1,0.85,0.85,0.38
843,537255,2025-08-28,1348,1205,12,1.65,19.8,8.91
844,537255,2025-08-28,1348,653,3,4.95,14.85,6.24
845,537256,2025-08-28,2496,726,12,1.25,15.0,5.7
846,537258,2025-08-28,3129,2564,9,1.25,11.25,4.28
847,537258,2025-08-28,3129,250,1,0.95,0.95,0.28
848,537258,2025-08-28,3129,1080,16,2.95,47.2,16.52
849,537262,2025-08-28,1731,1369,1,1.45,1.45,0.44
850,537262,2025-08-28,1731,1510,1,6.75,6.75,2.56
851,537262,2025-08-28,1731,2394,1,7.95,7.95,3.58
852,537262,2025-08-28,1731,2417,1,3.25,3.25,1.36
853,537262,2025-08-28,1731,1114,1,7.95,7.95,3.58
854,537262,2025-08-28,1731,935,8,2.95,23.6,10.62
855,537262,2025-08-28,1731,2392,1,7.95,7.95,3.58
856,537262,2025-08-28,1731,1374,1,1.45,1.45,0.44
857,537262,2025-08-28,1731,1358,3,2.1,6.3,1.58
858,537265,2025-08-28,2309,330,1,2.1,2.1,0.94
859,537265,2025-08-28,2309,1164,1,4.95,4.95,1.48
860,537265,2025-08-28,2309,2467,12,0.85,10.2,3.88
861,537298,2025-08-28,753,241,12,0.85,10.2,4.59
862,537312,2025-08-28,1192,727,72,1.06,76.32,29.0
863,537313,2025-08-28,1908,1419,6,2.95,17.7,6.73
864,537332,2025-08-28,1288,2694,12,1.25,15.0,6.75
865,537334,2025-08-28,2813,1204,1,6.75,6.75,2.84
866,537334,2025-08-28,2813,949,4,2.95,11.8,3.54
867,537334,2025-08-28,2813,964,1,8.5,8.5,3.82
868,537334,2025-08-28,2813,870,1,2.95,2.95,0.88
869,537346,2025-08-28,1906,602,6,6.95,41.7,15.85
870,537346,2025-08-28,1906,1663,6,2.1,12.6,3.78
871,537346,2025-08-28,1906,1658,6,4.25,25.5,8.92
872,537346,2025-08-28,1906,1317,6,2.55,15.3,6.12
873,537350,2025-08-28,1524,619,4,4.95,19.8,7.52
874,537351,2025-08-28,2931,328,1,1.45,1.45,0.65
875,537351,2025-08-28,2931,2616,1,1.25,1.25,0.48
876,537351,2025-08-28,2931,970,2,1.65,3.3,0.99
877,537351,2025-08-28,2931,365,1,1.25,1.25,0.56
878,537354,2025-08-28,302,130,2,1.65,3.3,1.25
879,537354,2025-08-28,302,1292,1,1.25,1.25,0.5
880,537354,2025-08-28,302,2597,6,0.42,2.52,1.01
881,537354,2025-08-28,302,1054,2,2.55,5.1,1.94
882,537354,2025-08-28,302,927,2,1.95,3.9,1.17
883,537362,2025-08-28,3364,1051,5,1.25,6.25,2.81
884,537362,2025-08-28,3364,2528,1,4.25,4.25,1.62
885,537362,2025-08-28,3364,789,1,7.95,7.95,3.58
886,537362,2025-08-28,3364,364,5,1.25,6.25,1.88
887,537362,2025-08-28,3364,767,5,0.42,2.1,0.63
888,537362,2025-08-28,3364,221,8,0.65,5.2,2.08
